"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-9639","Yang, C.-k.; Peng, Y.-z.","1998","A new species of genus Sagittalata from Mt. Funiu (Neuroptera: Mantispidae). Pp. 62-63 in Sheng, X.-c. (chief ed.). He nan kun chong fen lei qu xi yan jiu [=Fauna and taxonomy of insects in Henan]. Vol. 2. Fu niu shan qu kun chong [=Insects of Funiushan]. Zhong guo nong ye ke ji chu ban she [=China Agricultural Science and Technology Press], Beijing, China.",
"Neu-Ref-9641","Oswald, J. D.; Schiff, N. M.","2001","A new species of the genus Dilar Rambur (Neuroptera: Dilaridae) from Borneo.","Proceedings of the Entomological Society of Washington 103:74-80."
"Neu-Ref-9687","Aspöck, H.; Aspöck, U.; Rausch, H.","1999","Mongoloraphidia (Alatauoraphidia) pskemiana n. sp. aus dem westlichen Tienschan und Beschreibung der Larven von M. (A.) eklipes U.A. & H.A. und M. tienshanica H.A. & U.A. & Rausch (Insecta, Neuropterida, Raphidioptera, Raphidiidae).","Entomologische Nachrichten und Berichte 43:79-86."
"Neu-Ref-9702","Hölzel, H.; Ohm, P.","1999","Taxonomie und Chorologie von Chrysopa flavifrons Brauer 1850 s.l., samt Beschreibung einer neuen Art, Dichochrysa viridifrons spec. n. (Neuroptera: Chrysopidae).","Entomologische Zeitschrift mit Insektenbörse 109:381-388."
"Neu-Ref-9703","Hölzel, H.; Ohm, P.; Duelli, P.","1999","Contribution to the knowledge of the Neuroptera of Ethiopia.","Entomofauna 20:345-369."
"Neu-Ref-9789","Ren, D.","2002","A new lacewing family (Neuroptera) from the Middle Jurassic of Inner Mongolia, China.","Zhong Guo Kun Chong Ke Xue [=Entomologia Sinica] 9(4):53-67."
"Neu-Ref-9795","de Freitas, S.; Penny, N. D.","2000","Two new genera of Neotropical Chrysopini (Neuroptera: Chrysopidae).","Journal of the Kansas Entomological Society 73:164-170."
"Neu-Ref-9802","Penny, N. D.","1999","Madachauliodes ranomafana, a new Madagascan species of Chauliodinae (Megaloptera: Corydalidae), with a key to the world genera of Chauliodinae.","Entomological News, Philadelphia 110:193-200."
"Neu-Ref-9803","Penny, N. D.","2001","New species of Chrysopinae (Neuroptera: Chrysopidae) from Costa Rica, with selected taxonomic notes and a neotype designation.","Entomological News, Philadelphia 112:1-14."
"Neu-Ref-9853","Iqbal, M.; Yousuf, M.","1991","Genus Nohoveus Navás (Myrmeleontidae: Neuroptera) from Pakistan.","Pakistan Entomologist 13:73-75."
"Neu-Ref-9870","Sziráki, G.","1999","Coniopterygidae (Neuroptera) from southwestern parts of Asia.","Rovartani Közlemények [=Folia Entomologica Hungarica] (N.S.)60:179-186."
"Neu-Ref-9872","Sziráki, G.","2000","Data to the knowledge of the Asian Ascalaphidae (Neuroptera), with description of a new subspecies.","Rovartani Közlemények [=Folia Entomologica Hungarica] (N.S.)61:87-93."
"Neu-Ref-9873","Sziráki, G.; Greve, L.","2000","Parasemidalis principiae sp. n. -- the first Parasemidalis species from South America (Neuroptera: Coniopterygidae).","Journal of Neuropterology 3:5-8."
"Neu-Ref-9896","de Freitas, S.; Penny, N. D.","2001","The green lacewings (Neuroptera: Chrysopidae) of Brazilian agro-ecosystems.","Proceedings of the California Academy of Sciences (4)52:245-395."
"Neu-Ref-9926","Hölzel, H.; Ohm, P.","2000","Neue taxa der Chrysopidae aus der Madagassis (Neuroptera).","Linzer Biologische Beitrage 32:743-752."
"Neu-Ref-9954","Monserrat, V. J.","2000","Revisión del género Nusalala (Neuroptera, Hemerobiidae).","Fragmenta Entomologica, Roma 32:83-162."
"Neu-Ref-9976","Monserrat, V. J.","2000","New data on the brown lacewings from Asia (Neuroptera: Hemerobiidae).","Journal of Neuropterology 3:61-97."
"Neu-Ref-9984","Sziráki, G.","2001","Coniopterygidae from Vietnam (Neuroptera).","Rovartani Közlemények [=Folia Entomologica Hungarica] (N.S.)62:51-63."
"Neu-Ref-10083","Makarkin, V. N.","1999","Fossil Neuroptera from the Lower Cretaceous of Baisa, East Siberia. Part 6. Mesithonidae (Insecta).","Neues Jahrbuch für Geologie und Palaontologie, Monatshefte 1999:705-712."
"Neu-Ref-10100","Hölzel, H.; Duelli, P.","2001","Beschreibung einer neuen Glenochrysa-Spezies aus Südafrika, mit taxonomischen Anmerkungen zu den übrigen afrikanischen Arten des Genus (Neuropterida; Neuroptera: Chrysopidae).","Linzer Biologische Beitrage 33:989-995."
"Neu-Ref-10101","Hölzel, H.","2001","Neue Taxa der Myrmeleontidae aus Arabien (Insecta: Neuroptera).","Linzer Biologische Beitrage 33:977-988."
"Neu-Ref-10102","Hölzel, H.","2001","Neuroptera in den tropischen Montanwäldern Ostafrikas (Neuroptera: Chrysopidae).","Entomologische Zeitschrift mit Insektenbörse 111:290-295."
"Neu-Ref-10124","Yang, C.-k.; Yang, D.","1992","Two new species of Corydalidae (Megaloptera).","Hua Dong Kun Chong Xue Bao [=Entomological Journal of East China] 1:1-3."
"Neu-Ref-10125","Yang, D.; Yang, C.-k.","1997","Two new species of the fishflies from south China (Megaloptera: Corydalidae).","???????? [=Zhong Guo Nong Ye Da Xue Xue Bao; =Journal of China Agricultural University] 2(5):31-32."
"Neu-Ref-10129","Yang, C.-k.; Liu, Z.-q.","1999","Coniopterygidae. Pp. 86-94, 155-157 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10130","Liu, Z.-q.; Yang, C.-k.","1998","New species and new records of Coniopterygidae from north China (Neuroptera).","???? [=Kun Chong Xue Bao; =Acta Entomologica Sinica] 41(Supp.):186-193."
"Neu-Ref-10131","Yang, C.-k.; Liu, Z.-q.","1994","New species and new record of Coniopteryginae from Guangzi (Neuroptera: Coniopterygidae).","Journal of the Guangxi Academy of Sciences 10:75-85."
"Neu-Ref-10137","Contreras-Ramos, A.","2002","Six new species of dobsonflies from Venezuela (Megaloptera: Corydalidae: Corydalinae).","Aquatic Insects 24:55-75."
"Neu-Ref-10151","Ren, D.; Oswald, J.","2002","A new genus of kalligrammatid lacewings from the Middle Jurassic of China (Neuroptera: Kalligrammatidae).","Stuttgarter Beiträge zur Naturkunde [aus dem Staatlichen Museum fur Naturkunde in Stuttgart] (B)317:1-8."
"Neu-Ref-10152","Andersen, S.","2001","Silky lacewings (Neuroptera: Psychopsidae) from the Eocene-Paleocene transition of Denmark with a review of the fossil record and comments on phylogeny and zoogeography.","Insect Systematics and Evolution 32:419-438."
"Neu-Ref-10154","Ren, D.; Yin, J.-c.","2002","A new genus and new species of lacewings in the Jurassic of China (Neuroptera: Myrmeleontoidea).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 27:269-273."
"Neu-Ref-10155","Ren, D.; Yin, J.-c.","2002","A new Middle Jurassic species of Epiosmylus from Inner Mongolia, China (Neuroptera: Osmylidae).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 27:274-277."
"Neu-Ref-10162","Yang, X.-k.","1998","Neuroptera: Chrysopidae. Pp. 148-150 in Wu, H. (chief ed.). Longwangshan kun chong [=Insects of Longwangshan Nature Reserve]. Zhongguo lin ye chu ban she, Beijing [=China Forestry Publishing House. Beijing, China].",
"Neu-Ref-10166","Yang, C.-k.","1999","Dilaridae. Pp. 94-95, 157 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10167","Yang, C.-k.","1999","Osmylidae. Pp. 96-100, 157-158 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10168","Yang, C.-k.; Liu, Z.-q.","1999","Berothidae. Pp. 100-102, 158 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10169","Yang, C.-k.","1999","Hemerobiidae. Pp. 102-106, 158-159 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10170","Yang, C.-k.; Yang, X.-k.; Wang, X.-x.","1999","Chrysopidae. Pp. 106-131, 159-163 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10172","Yang, C.-k.","1999","Mantispidae. Pp. 132-140, 163-164 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10173","Yang, C.-k.","1999","Ascalaphidae. Pp. 140-143, 164-165 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10174","Yang, C.-k.","1999","Myrmeleonidae. Pp. 143-154, 165-167 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10175","Yang, C.-k.; Yang, D.","1999","Megaloptera. Pp. 168-176 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10176","Yang, C.-k.","1999","Raphidioptera. Pp. 177-180 in Huang, B.-k. (ed). Fujian kun chong zhi [=Fauna of Insects Fujian Province of China]. Vol. 3. Fujian ke xue ji shu chu ban she, Fuzhou [=Fujian Science and Technology Press, Fuzhou, China].",
"Neu-Ref-10229","Hoffman, K. [M.]","2002","Family Mantispidae. in Penny, N. D. (ed.). A Guide to the Lacewings (Neuroptera) of Costa Rica.","Proceedings of the California Academy of Sciences (4)53:251-275 (text), 419-432 (figures)."
"Neu-Ref-10232","Penny, N. D.","2002","Family Chrysopidae. in Penny, N. D. (ed.). A Guide to the Lacewings (Neuroptera) of Costa Rica.","Proceedings of the California Academy of Sciences (4)53:187-227 (text), 301-373 (figures)."
"Neu-Ref-10236","Stange, L. A.","2002","Family Myrmeleontidae. in Penny, N. D. (ed.). A Guide to the Lacewings (Neuroptera) of Costa Rica.","Proceedings of the California Academy of Sciences (4)53:275-289 (text), 433-446 (figures)."
"Neu-Ref-10239","Wang, X.-l.; Yang, C.-k.","2002","A new species of Ascalaphidae from Henan province of China (Neuroptera).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 27:562-564."
"Neu-Ref-10252","Henry, C. S.; Brooks, S. J.; Duelli, P.; Johnson, J. B.","2002","Discovering the true Chrysoperla carnea (Insecta: Neuroptera: Chrysopidae) using song analysis, morphology, and ecology.","Annals of the Entomological Society of America 95:172-191."
"Neu-Ref-10260","Martins-Neto, R. G.","1990","Neurópteros (Insecta, Planipennia) da Formaçao Santana (Cretáceo Inferior) Bacia do Araripe, nordeste do Brasil. VI -- Ensaio filogenético das espécies do gênero Blittersdorffia Martins-Neto & Vulcano, com descriçao de nova espécie.","Acta Geologica Leopoldensia (R.S.)13(31/3):3-12."
"Neu-Ref-10262","Martins-Neto, R. G.","1994","Neurópteros (Insecta, Planipennia) da Formaçao Santana (Cretáceo Inferior) Bacia do Araripe, Nordeste do Brasil - IX - Primeiros resultados da composiçao da fauna e descriçao de novos taxons.","Acta Geologica Leopoldensia (R.S.)17(39/1):269-288."
"Neu-Ref-10263","Martins-Neto, R. G.; Vulcano, M. A.","1997","Neurópteros (Insecta, Planipennia) da Formaçao Santana (Cretáceo Inferior), Bacia do Araripe, Nordeste do Brasil: VIII -- Descriçao de novos taxa de Myrmeleontidae, Ascalaphidae e Nemopteridadae [sic].","Revista da Universidade de Guarulhos, Série Ciências Biológicas e da Saúde 2(5):64-81."
"Neu-Ref-10264","Martins-Neto, R. G.","1997","Neurópteros (Insecta, Planipennia) da Formaçao Santana (Cretáceo Inferior), Bacia do Araripe, Nordeste do Brasil. X - Descriçao de novos táxons (Chrysopidae, Babinskaiidae, Myrmeleontidae, Ascalaphidae e Psychopsidae).","Revista da Universidade de Guarulhos, Série Ciências Exatas e Technológicas 2(4):68-83."
"Neu-Ref-10265","Martins-Neto, R. G.","1998","Neurópteros (Insecta, Planipennia) da Formaçao Santana (Cretáceo Inferior) Bacia do Araripe, Nordeste do Brasil - XI - Descriçao de novos táxons de Myrmeleontidae (Palaeoleontinae e Pseudonymphinae).","Revista da Universidade de Guarulhos, Série Ciências Biológicas e da Saúde 3(5):38-42."
"Neu-Ref-10270","Engel, M. S.","2002","The smallest snakefly (Raphidioptera: Mesoraphidiidae): a new species in Cretaceous amber from Myanmar, with a catalog of fossil snakeflies.","American Museum Novitates 3363:1-22."
"Neu-Ref-10271","Engel, M. S.","2002","A new dustywing (Neuroptera: Coniopterygidae) in Turonian amber from New Jersey, with a reassessment of Glaesoconis in Neocomian amber from Lebanon.","Journal of the Kansas Entomological Society 75:38-42."
"Neu-Ref-10272","Azar, D.; Nel, A. [D.]; Solignac, M.","2000","A new Coniopterygidae from the Lebanese amber.","Acta Geológica Hispanica 35:31-36."
"Neu-Ref-10273","Lin, Q.-b.","1986","Hua nan zhong sheng dai zao qi di kun chong [=Early Mesozoic fossil insects from south China].","Paleontologica Sinica 170(B21):[ii] + iii + 1-112."
"Neu-Ref-10275","Pinto, I. D.; Pinto de Ornellas, L.","1980","Permian insects from the Parana Basin, South Brasil. II. Neuroptera.","Pesquisas 13:155-159."
"Neu-Ref-10276","Ren, D.; Engel, M. S.; Lü, W.","2002","New giant lacewings from the Middle Jurassic of Inner Mongolia, China (Neuroptera: Polystoechotidae).","Journal of the Kansas Entomological Society 75:188-193."
"Neu-Ref-10393","Dobosz, R.; Krzeminski, W.","2000","A new species of the Coniopterygidae (Neuroptera) from Baltic amber.","Polskie Pismo Entomologiczne [=Polish Journal of Entomology] 69:219-224."
"Neu-Ref-10442","Monserrat, V. J.","2002","New data on the dusty wings from Africa and Europe (Insecta, Neuroptera, Coniopterygidae).","Graellsia 58:3-19."
"Neu-Ref-10471","Aspöck, H.; Aspöck, U.; Rausch, H.","2002","Mongoloraphidia (Kirgisoraphidia) kaltenbachi n. sp. -- eine neue Spezies der Familie Raphidiidae aus dem Alai-Gebirge (Kirgisistan), mit einer Übersicht über die Arten des Subgenus Kirgisoraphidia H. A. & U. A., 1968 (Raphidioptera).","Entomologische Nachrichten und Berichte 46:23-36."
"Neu-Ref-10475","Nel, A. [D.]; Menier, J.-J.; De Ploëg, G.; Hodebert, G.; Danvin, L.","2002","Eosialis, a new alderfly genus in French Lowermost Eocene amber (Insecta, Megaloptera, Sialidae).","Geobios 35:313-319."
"Neu-Ref-10476","Nel, A. [D.]; Menier, J.-J.; Waller, A.; Hodebert, G.; De Ploëg, G.","2003","New fossil spongilla-flies from the lowermost Eocene amber of France (Insecta, Neuroptera, Sisyridae).","Geodiversitas 25:109-117."
"Neu-Ref-10481","Sziráki, G.","2002","Coniopterygidae (Neuroptera) from Thailand.","Rovartani Közlemények [=Folia Entomologica Hungarica] (N.S.)63:53-64."
"Neu-Ref-10563","Miller, R. B.; Stange, L. A.; Wang, H.-y.","1999","New species of antlions from Taiwan (Neuroptera: Myrmeleontidae).","Guo li Taiwan Bo Wu Guan [=Journal of the National Taiwan Museum] 52:47-78."
"Neu-Ref-10565","Okamoto, H.","1934","Notes.","Kontyû 8:101-102."
"Neu-Ref-10570","Liu, Z.-q.; Yang, C.-k.","2002","Neuroptera: Coniopterygidae. Pp. 302-304 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-10579","Dong, K.-z.; Yang, X.-k.; Yang, C.-k.","2003","Review of Chinese Brinckochrysa Tjeder (Neuroptera, Chrysopidae, Chrysopinae).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 28:291-294."
"Neu-Ref-10580","Yang, X.-k.; Yang, C.-k.","2002","Neuroptera: Chrysopidae. Pp. 290-295 in Huang, F.-s. (chief ed.). Hainan sen lin kun chong [=Forest insects of Hainan]. Ke xue chu ban she [=Science Press], Beijing, China.",
"Neu-Ref-10602","Makarkin, V. N.; Archibald, S. B.","2003","Family affinity of the genus Palaeopsychops Andersen with description of a new species from the Early Eocene of British Columbia, Canada (Neuroptera: Polystoechotidae).","Annals of the Entomological Society of America 96:171-180."
"Neu-Ref-10609","Jarzembowski, E. A.","2001","A new Wealden fossil lacewing. Pp. 56-58 in M. L. J. Rowlands (ed.). Tunbridge Wells and Rusthall Commons: a history and natural history. Tunbridge Wells Museum and Art Gallery, Tunbridge Wells.",
"Neu-Ref-10626","Martynov, A. V.","1937","Permskie iskopaemye nasekomye Kargaly i ikh otnosheniya [=Permian fossil insects from Kargala and their relationships].","Akademiia Nauk SSSR, Trudy Paleontologicheskogo Instituta 7(2):1-92 [errata: on unpaginated leaf]."
"Neu-Ref-10702","Martins-Neto, R. G.","2002","The Santana Formation paleoentomofauna reviewed. Part I -- Neuropteroida (Neuroptera and Raphidioptera): systematic and phylogeny, with description of new taxa.","Acta Geologica Leopoldensia (R.S.)25(55):35-66."
"Neu-Ref-10703","Ren, D.; Yin, J.-c.","2003","New 'osmylid-like' fossil Neuroptera from the Middle Jurassic of Inner Mongolia, China.","Journal of the New York Entomological Society 111:1-11."
"Neu-Ref-10705","Ren, D.","2003","Two new Late Jurassic genera of Kalligrammatids from Beipiao, Liaoning (Neuroptera, Kalligrammatidae).","?????? [=Dong Wu Fen Lei Xue Bao; =Acta Zootaxonomica Sinica] 28:105-109."
"Neu-Ref-10813","Makarkin, V. N.; Archibald, S. B.; Oswald, J. D.","2003","New early Eocene brown lacewings (Neuroptera: Hemerobiidae) from western North America.","Canadian Entomologist 135:637-653."
"Neu-Ref-10914","Ábrahám, L.; Mészáros, Z.","2002","Ascalaphid studies I. New genera and species of ascalaphid from Palaearctic region (Neuroptera: Ascalaphidae).","Acta Phytopathologica et Entomologica Hungarica 37:385-405."
"Neu-Ref-10946","Canbulat, S.; Kiyak, S.","2003","A new species of the genus Nineta from Turkey (Neuroptera: Chrysopidae).","Deutsche Entomologische Zeitschrift, Berlin (N.F.)50:129-131."
"Neu-Ref-11507","Hölzel, H.; Monserrat, V. J.","2002","Tricholeon relictus nov. sp. -- ein neuer europäischer Ameisenlöwe (Neuropterida: Neuroptera: Myrmeleontidae).","Linzer Biologische Beitrage 34:1151-1154."
"Neu-Ref-11508","Hölzel, H.; Duelli, P.","2003","Brinckochrysa manselli -- eine neue Spezies der Chrysopidae aus Südafrika, mit Anmerkungen zur Larvaltaxonomie der Gattung  (Neuropteroidea: Neuroptera: Chrysopidae).","Entomologische Zeitschrift mit Insektenbörse 113:59-62."
"Neu-Ref-11509","Hölzel, H.; Ohm, P.","2003","Six new Afrotropical Italochrysa species, with taxonomic notes on other species of the genus (Neuroptera: Chrysopidae).","Entomofauna 24:9-27."
"Neu-Ref-11510","Hölzel, H.; Ohm, P.","2003","Die Chrysopiden Nordwest-Afrikas (Neuropterida: Neuroptera: Chrysopidae).","Linzer Biologische Beitrage 35:217-238."
"Neu-Ref-11536","Monserrat, V. J.","2004","Nuevos datos sobre algunas especies de hemeróbidos (Insecta: Neuroptera: Hemerobiidae).","Heteropterus : Revista de Entomología 4:1-26."
"Neu-Ref-11556","Ohl, M.[; Oswald, J. D.]","2004","Annotated catalog of the Mantispidae of the World (Neuroptera).","Contributions on Entomology, International 5:[ii+]131-262."
"Neu-Ref-11585","Krivokhatsky, V. A.","2002","????? ???? ????????? ?????????? ????? (Neuroptera, Myrmeleontidae) [=New Asian species of antlions (Neuroptera, Myrmeleontidae)].","???????????????? ????????? [=Entomologicheskoe Obozrenie] 81:883-889."
"Neu-Ref-11588","Engel, M. S.","2003","A new Eocene-Oligocene snakefly from Florissant, Colorado (Raphidioptera: Raphidiidae).","Transactions of the Kansas Academy of Sciences 106:124-128."
"Neu-Ref-11589","Engel, M. S.","2005","A remarkable kalligrammatid lacewing from the Upper Jurassic of Kazakhstan (Neuroptera: Kalligrammatidae).","Transactions of the Kansas Academy of Sciences 108:59-62."
"Neu-Ref-11622","Panzer, G. W. F.","1785","Drury's Abbildungen und Beschreibungen exotischer Insecten, mit fein illuminirten kupfertafeln, aus dem Englischen übersetz und mit vollständiger Synonymie und erläuternden Bemerkungen. Winterschmidt, Nürnberg.",
"Neu-Ref-11644","Liu, X.-y.; Yang, D.","2005","Notes on the genus Neochauliodes from Guangxi, China (Megaloptera: Corydalidae).","Zootaxa 1045:1-24."
"Neu-Ref-11645","Yang, D.; Gao, C.-x.; An, S.-w.","2004","Megaloptera: Corydalidae. Pp. 264-267 in Yang, X.-k. (chief ed.). Insects from Mt. Shiwandashan Area of Guangxi. China Forestry Publishing House, Beijing.",
"Neu-Ref-11653","Makarkin, V. N.; Menon, F.","2005","New species of the Mesochrysopidae (Insecta, Neuroptera) from the Crato Formation of Brazil (Lower Cretaceous), with taxonomic treatments of the family.","Cretaceous Research 26:801-812."
"Neu-Ref-11659","Liu, X.-y.; Yang, D.","2005","Notes on the genus Neochauliodes Weele (Megaloptera: Corydalidae) from Henan, China.","Entomological Science 8:293-300."
"Neu-Ref-11664","Ghosh, S. K.","2000","Neuroptera fauna of north-east India.","Records of the Zoological Survey of India, Miscellaneous Publications, Occasional Paper 184:xiii+1-179."
"Neu-Ref-11696","Liu, X.-y.; Yang, D.","2005","Revision of the Protohermes changningensis species group from China (Megaloptera: Corydalidae: Corydalinae).","Aquatic Insects 27:167-178."
"Neu-Ref-11697","Liu, X.-y.; Yang, D.","2006","Revision of the genus Sialis from Oriental China (Megaloptera: Sialidae).","Zootaxa 1108:23-35."
"Neu-Ref-11728","Pantaleoni, R. A.; Aspöck, U.; Cao, O. V.; Aspöck, H.","2004","Subilla principiae n. sp., a new spectacular snakefly from Sardinia (Raphidioptera Raphidiidae).","Redia 87:3-6."
"Neu-Ref-11744","Nel, A. [D.]; Perrichot, V.; Azar, D.; Néraudeau, D.","2005","New Rhachiberothidae (Insecta: Neuroptera) in Early Cretaceous and Early Eocene ambers from France and Lebanon.","Neues Jahrbuch für Geologie und Palaontologie, Abhandlungen 235:51-85."
"Neu-Ref-11745","Contreras-Ramos, A.; Fiorenti, G. L.; Urakami, Y.","2005","A new species of alderfly (Megaloptera: Sialidae) from Rio Grande do Sul, Brazil.","Amazoniana 18:267-272."
"Neu-Ref-11748","Canbulat, S.; Kiyak, S.","2005","A new species of the genus Dichochrysa from Turkey (Neuroptera, Chrysopidae).","Deutsche Entomologische Zeitschrift, Berlin (N.F.)52:225-228."
"Neu-Ref-11756","Heads, S. W.; Martill, D. M.; Loveridge, R. F.","2005","An exceptionally preserved antlion (Insecta, Neuroptera) with colour pattern preservation from the Cretaceous of Brazil.","Palaeontology 48:1409-1417."
"Neu-Ref-11760","Nel, A. [D.]; Bechly, G.; Garrouste, R.; Pohl, B.; Escuillié, F.","2005","A new extraordinary neuropterid family from the Lower Cretaceous Crato Formation of Brazil: a new insect order? (Insecta, Neuropterida).","Cretaceous Research 26:845-852."
"Neu-Ref-11761","Nel, A. [D.]; Delclòs[-Martínez], X.; Hutin, A.","2005","Mesozoic chrysopid-like Planipennia: a phylogenetic approach (Insecta: Neuroptera).","Annales de la Société Entomologique de France (N.S.)41:29-68."
"Neu-Ref-11762","Nel, A. [D.]; Perrichot, V.; Azar, D.","2005","New and poorly known fossil Coniopterygidae in Cretaceous and Cenozoic ambers (Insecta: Neuroptera).","Annales Zoologici 55:1-7."
"Neu-Ref-11766","Ponomarenko, A. G.; Shcherbakov, D. E.","2004","New lacewings (Neuroptera) from the Terminal Permian and Basal Triassic of Siberia.","Paleontological Journal 38(Supp. 2):S197-S203."
"Neu-Ref-11768","Wichard, W.","1997","Schlammfliegen aus Baltischem Bernstein (Megaloptera, Sialidae).","Mitteilungen aus dem Geologisch-Paläontologischen Institut der Universität Hamburg 80:197-211."
"Neu-Ref-11769","Wichard, W.","2002","Eine neue Schlammfliege aus dem Baltischen Bernstein (Megaloptera, Sialidae).","Mitteilungen aus dem Geologisch-Paläontologischen Institut der Universität Hamburg 86:253-261."
"Neu-Ref-11770","Wichard, W.","2003","Chauliodes, ein Großflügler im Baltischen Bernstein (Megaloptera, Corydalidae).","Mitteilungen aus dem Geologisch-Paläontologischen Institut der Universität Hamburg 87:147-158."
"Neu-Ref-11771","Wichard, W.; Chatterton C.; Ross, A. [J.]","2005","Corydasialidae fam. n. (Megaloptera) from Baltic amber.","Insect Systematics and Evolution 36:279-284."
"Neu-Ref-11775","Menon, F.; Martins-Neto, R. G.; Martill, D. M.","2005","A new Lower Cretaceous nymphid (Insecta, Neuroptera, Nymphidae) from the Crato Formation of Brazil.","GAEA 1:11-15."
"Neu-Ref-11779","Wan, X.; Wang, X.-l.; Yang, X.-k.","2006","Study on the genus Layahima Navás (Neuroptera: Myrmeleontidae) from China.","Proceedings of the Entomological Society of Washington 108:35-44."
"Neu-Ref-11780","Bao, R.; Wang, X.-l.","2006","Two new species of Myrmeleon Linnaeus, 1767 (Neuroptera: Myrmeleontidae) from China, with a key to Chinese species.","Proceedings of the Entomological Society of Washington 108:125-130."
"Neu-Ref-11782","Poinar, G. [O.], jr.","2006","Feroseta priscus (Neuroptera: Mantispidae), a new genus and species of mantidflies in Dominican amber.","Proceedings of the Entomological Society of Washington 108:411-417."
"Neu-Ref-11794","Penny, N. D.","2006","Two new species of Meleoma (Neuroptera: Chrysopidae) from western North America, with a revised key to species.","Annals of the Entomological Society of America 99:58-63."
"Neu-Ref-11799","Martins-Neto, R. G.","2005","New Neuroptera from Crato Formation, Lower Cretaceous, Araripe Basin, northeast Brazil.","GAEA 1:5-10."
"Neu-Ref-11800","Archibald, S. B.; Makarkin, V. N.","2006","Tertiary giant lacewings (Neuroptera: Polystoechotidae): revision and description of new taxa from western North America and Denmark.","Journal of Systematic Palaeontology 4:119-155 [Errata: 4:307]."
"Neu-Ref-11802","Monserrat, V. J.","2005","Nuevos datos sobre algunas pequeñas familias de neurópteros (Insecta: Neuroptera: Nevrorthidae, Osmylidae, Sisyridae, Dilaridae).","Heteropterus : Revista de Entomología 5:1-26."
"Neu-Ref-11824","Liu, X.-y.; Yang, D.","2006","Revision of the species of Neochauliodes Weele, 1909 from Yunnan (Megaloptera: Corydalidae: Chauliodinae).","Annales Zoologici 56:187-195."
"Neu-Ref-11825","Liu, X.-y.; Yang, D.; Hayashi, F.","2006","Discovery of Indosialis from China, with description of one new species (Megaloptera: Sialidae).","Zootaxa 1300:31-35."
"Neu-Ref-11826","Liu, X.-y.; Yang, D.","2006","Revision of the fishfly genus Ctenochauliodes van der Weele (Megaloptera, Corydalidae).","Zoologica Scripta 35:473-490."
"Neu-Ref-11827","Liu, X.-y.; Yang, D.","2006","Revision of the Protohermes species from Tibet, China (Megaloptera: Corydalidae).","Zootaxa 1199:49-60."
